,Tweets,Dates,Tweet without StopWords,Subjectivity,Polarity,Label
3714, Yes but they are paying 14.4 for the vaccine where as US is paying 19.5 for prizer. EU is paying 1… ,12/18/2020,yes paying 14.4 vaccine us paying 19.5 prizer. eu paying 1…,0,0,Neutral
3715, Good for you did you know 2146 so far today have died and your squibbling over an average of 50.00 we… ,12/18/2020,good know 2146 far today died squibbling average 50.00 we…,0.666666667,0.216666667,Positive
3716,“Do You Trust The Vaccine? ” with Orisha Oshun Jeff Austin GrizzyThaKing “Grant“ Felly Forbes Goddess Aayanna… ,12/18/2020,“do trust vaccine? ” orisha oshun jeff austin grizzythaking “grant“ felly forbes goddess aayanna…,0,0,Neutral
3717," A nurse passes out on live tv after taking the sketchy Covid vaccine and I don't think it's because she was nervous. 

Ski…",12/18/2020,nurse passes live tv taking sketchy covid vaccine think nervous. ski…,0.5,0.136363636,Positive
3718, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3719, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3720,Nurse passes out on Live TV after taking vaccine. Time Stamp 0033  via ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033 via,0.5,0.136363636,Positive
3721, They can just include a tracking device at the time of injecting the vaccine 🤔,12/18/2020,include tracking device time injecting vaccine 🤔,0,0,Neutral
3722, “Nah bro...we good” a Chattanooga woman says after explaining the deep rooted distrust of African Americans in the United…,12/18/2020,“nah bro...we good” chattanooga woman says explaining deep rooted distrust african americans united…,0.333333333,0.233333333,Positive
3723,"Watch ""Nurse passes out on Live TV after taking vaccine. Time Stamp 0033"" on YouTube ",12/18/2020,"watch ""nurse passes live tv taking vaccine. time stamp 0033"" youtube",0.5,0.136363636,Positive
3724, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3725, Pelosi and McConnell receive coronavirus vaccine ,12/18/2020,pelosi mcconnell receive coronavirus vaccine,0,0,Neutral
3726, Employers can bar unvaccinated employees from the workplace EEOC says ,12/18/2020,employers bar unvaccinated employees workplace eeoc says,0,0,Neutral
3727, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3728,How is $600.00 going to help anyone!!!! How out of touch can these politicians be!!! Why is Nancy Pelousy considere… ,12/18/2020,$600.00 going help anyone!!!! touch politicians be!!! nancy pelousy considere…,0,0,Neutral
3729,“Nah bro...we good” a Chattanooga woman says after explaining the deep rooted distrust of African Americans in the… ,12/18/2020,“nah bro...we good” chattanooga woman says explaining deep rooted distrust african americans the…,0.333333333,0.233333333,Positive
3730, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3731,"Also find out if Arhungry is an anti vaccine guy. Despite his reputation his answer might surprise you.

Time Sta… ",12/18/2020,also find arhungry anti vaccine guy. despite reputation answer might surprise you. time sta…,0,0,Neutral
3732,Nurse passes out on Live TV after taking vaccine. Time Stamp 0033  via ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033 via,0.5,0.136363636,Positive
3733, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3734,Pfizer says Trump admin stalling millions of vaccine doses after rejecting offer for millions more ,12/18/2020,pfizer says trump admin stalling millions vaccine doses rejecting offer millions,0.5,0.5,Positive
3735,Pfizer says Trump admin stalling millions of vaccine doses after rejecting offer for millions more ,12/18/2020,pfizer says trump admin stalling millions vaccine doses rejecting offer millions,0.5,0.5,Positive
3736,Nurse passes out on Live TV after taking vaccine. Time Stamp 0033  via ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033 via,0.5,0.136363636,Positive
3737,Nurse passes out on Live TV after taking vaccine. Time Stamp 0033  via ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033 via,0.5,0.136363636,Positive
3738,  Rot in hell. This vaccine could have gone to someone risking their lives on the front lin… ,12/18/2020,rot hell. vaccine could gone someone risking lives front lin…,0,0,Neutral
3739,US Coronavirus FDA prepares to OK a second vaccine as average daily cases and deaths hit records… ,12/18/2020,us coronavirus fda prepares ok second vaccine average daily cases deaths hit records…,0.225,0.0875,Positive
3740,     So we’re paying $19.50 a dose for the Pfizer vaccine while the… ,12/18/2020,we’re paying $19.50 dose pfizer vaccine the…,0,0,Neutral
3741, This Sunday Dec 20 at 200 CST (300 EST) the Association of American Indian Physicians and ANAMS-Association of Nati…,12/18/2020,sunday dec 20 200 cst (300 est) association american indian physicians anams-association nati…,0,0,Neutral
3742,"The vaccine...  
.... CASH to get the vaccine (for some)..
........and  the Postal Service pre-Christmas clog.  

(… ",12/18/2020,vaccine... .... cash get vaccine (for some).. ........and postal service pre-christmas clog. (…,0,0,Neutral
3743, Employers can bar unvaccinated employees from the workplace EEOC says ,12/18/2020,employers bar unvaccinated employees workplace eeoc says,0,0,Neutral
3744, This Sunday Dec 20 at 200 CST (300 EST) the Association of American Indian Physicians and ANAMS-Association of Nati…,12/18/2020,sunday dec 20 200 cst (300 est) association american indian physicians anams-association nati…,0,0,Neutral
3745, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3746, People one 1200.00 check 9 months ago! Ask any rancher what is done when the herd gets infected? The herd is treated! trump…,12/18/2020,people one 1200.00 check 9 months ago! ask rancher done herd gets infected? herd treated! trump…,0,0,Neutral
3747, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3748," IN 30 MINUTES 95 year-old Jean Peters became CT's first nursing home resident to get the COVID vaccine today

Will this l…",12/18/2020,30 minutes 95 year-old jean peters became ct's first nursing home resident get covid vaccine today l…,0.333333333,0.25,Positive
3749," IN 30 MINUTES 95 year-old Jean Peters became CT's first nursing home resident to get the COVID vaccine today

Will this l…",12/18/2020,30 minutes 95 year-old jean peters became ct's first nursing home resident get covid vaccine today l…,0.333333333,0.25,Positive
3750,"IN 30 MINUTES 95 year-old Jean Peters became CT's first nursing home resident to get the COVID vaccine today

Will… ",12/18/2020,30 minutes 95 year-old jean peters became ct's first nursing home resident get covid vaccine today will…,0.333333333,0.25,Positive
3751, Employers can bar unvaccinated employees from the workplace EEOC says ,12/18/2020,employers bar unvaccinated employees workplace eeoc says,0,0,Neutral
3752, Pelosi and McConnell receive coronavirus vaccine ,12/18/2020,pelosi mcconnell receive coronavirus vaccine,0,0,Neutral
3753,Hall Render attorneys will discuss key implications of the COVID-19 vaccine in the workplace including important r… ,12/18/2020,hall render attorneys discuss key implications covid-19 vaccine workplace including important r…,1,0.2,Positive
3754, Employers can bar unvaccinated employees from the workplace EEOC says ,12/18/2020,employers bar unvaccinated employees workplace eeoc says,0,0,Neutral
3755,This Sunday Dec 20 at 200 CST (300 EST) the Association of American Indian Physicians and ANAMS-Association of N… ,12/18/2020,sunday dec 20 200 cst (300 est) association american indian physicians anams-association n…,0,0,Neutral
3756," _ Placebo or different vaccine like in 2009 in Germany 🇩🇪 

",12/18/2020,_ placebo different vaccine like 2009 germany 🇩🇪,0.6,0,Neutral
3757, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3758, Pelosi and McConnell receive coronavirus vaccine ,12/18/2020,pelosi mcconnell receive coronavirus vaccine,0,0,Neutral
3759,Nurse passes out on Live TV after taking vaccine. Time Stamp 0033  via ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033 via,0.5,0.136363636,Positive
3760, Pelosi and McConnell receive coronavirus vaccine ,12/18/2020,pelosi mcconnell receive coronavirus vaccine,0,0,Neutral
3761, Pelosi and McConnell receive coronavirus vaccine ,12/18/2020,pelosi mcconnell receive coronavirus vaccine,0,0,Neutral
3762, Employers can bar unvaccinated employees from the workplace EEOC says ,12/18/2020,employers bar unvaccinated employees workplace eeoc says,0,0,Neutral
3763, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3764, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3765, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3766,Bought a starter in $AINC with plans to add more if it approaches $5.00 and $4.75. I like how the majority of the a… ,12/18/2020,bought starter $ainc plans add approaches $5.00 $4.75. like majority a…,0.5,0.5,Positive
3767, If you ask for a medium drink at McDonald’s when any size is $1.00 you do not need to worry about the vaccine.,12/18/2020,ask medium drink mcdonald’s size $1.00 need worry vaccine.,0,0,Neutral
3768," You tool.

Give states and local governments the aid they need to get the vaccine out!

Give direct a… ",12/18/2020,tool. give states local governments aid need get vaccine out! give direct a…,0.2,0.05,Positive
3769,Please please PLEASE tell me that this US citizen (global parasite) who flew in to the UK to get the vaccine ear… ,12/18/2020,please please please tell us citizen (global parasite) flew uk get vaccine ear…,0,0,Neutral
3770, Pelosi and McConnell receive coronavirus vaccine ,12/18/2020,pelosi mcconnell receive coronavirus vaccine,0,0,Neutral
3771,Yes people who’ve had Covid-19 can still benefit from the vaccine ,12/18/2020,yes people who’ve covid-19 still benefit vaccine,0,0,Neutral
3772,If you ask for a medium drink at McDonald’s when any size is $1.00 you do not need to worry about the vaccine.,12/18/2020,ask medium drink mcdonald’s size $1.00 need worry vaccine.,0,0,Neutral
3773, Employers can bar unvaccinated employees from the workplace EEOC says ,12/18/2020,employers bar unvaccinated employees workplace eeoc says,0,0,Neutral
3774, Nurse passes out on live tv after taking vaccine. Time stamp 0033 ,12/18/2020,nurse passes live tv taking vaccine. time stamp 0033,0.5,0.136363636,Positive
3775,if you buy youtuber merch you don’t have to worry about what’s in the vaccine,12/18/2020,buy youtuber merch don’t worry what’s vaccine,0,0,Neutral
3776,Around the 1300 mark of the press conference the nurse fainted on live TV after taking the COVID vaccine earlier… ,12/18/2020,around 1300 mark press conference nurse fainted live tv taking covid vaccine earlier…,0.5,0.136363636,Positive
